Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1,5,2014-11-07,5385,457,1,0,0,0
1,6,2014-11-08,11632,854,1,1,0,0
1,1,2014-11-10,6721,630,1,1,0,0
1,2,2014-11-11,7625,562,1,1,0,0
1,3,2014-11-12,6628,555,1,1,0,0
1,4,2014-11-13,8819,684,1,1,0,0
1,5,2014-11-14,7605,771,1,0,0,0
1,6,2014-11-15,6479,499,1,1,0,0
1,1,2014-11-17,5304,386,1,0,0,0
1,2,2014-11-18,6543,577,1,0,0,0
1,3,2014-11-19,5721,474,1,0,0,0
1,4,2014-11-20,9445,1053,1,0,0,0
1,5,2014-11-21,5707,608,1,0,0,0
1,6,2014-11-22,10065,907,1,1,0,1
1,1,2014-11-24,9086,1010,1,1,0,1
1,2,2014-11-25,6558,589,1,0,0,0
1,3,2014-11-26,6382,616,1,0,0,1
1,4,2014-11-27,9140,870,1,1,0,0
1,5,2014-11-28,9860,807,1,0,0,0
1,6,2014-11-29,9066,809,1,1,0,0
1,1,2014-12-01,10566,1054,1,1,0,1
1,2,2014-12-02,10254,1111,1,1,0,0
1,3,2014-12-03,7519,589,1,0,0,1
1,4,2014-12-04,11335,1190,1,1,0,0
1,5,2014-12-05,10999,844,1,1,0,0
1,6,2014-12-06,10635,993,1,0,0,0
1,1,2014-12-08,8039,744,1,1,0,0
1,2,2014-12-09,8813,1048,1,1,0,0
1,3,2014-12-10,7933,574,1,0,0,0
1,4,2014-12-11,10908,1028,1,1,0,1
1,5,2014-12-12,7589,814,1,0,0,0
1,6,2014-12-13,7915,641,1,0,0,1
1,1,2014-12-15,4877,524,1,0,0,1
1,2,2014-12-16,8785,778,1,0,0,1
1,3,2014-12-17,9851,776,1,1,0,0
1,4,2014-12-18,8600,733,1,0,0,0
1,5,2014-12-19,7036,527,1,0,0,0
1,6,2014-12-20,11599,869,1,0,0,0
1,1,2014-12-22,9649,889,1,0,0,0
1,2,2014-12-23,6375,686,1,0,0,0
1,3,2014-12-24,6742,738,1,0,0,0
1,4,2014-12-25,9795,766,1,1,0,0
1,5,2014-12-26,11056,810,1,1,0,0
1,6,2014-12-27,9836,1056,1,0,0,0
1,1,2014-12-29,6708,520,1,0,0,0
1,2,2014-12-30,8302,813,1,0,0,0
1,3,2014-12-31,6026,574,1,0,c,0
1,4,2015-01-01,5745,543,1,0,0,0
1,5,2015-01-02,6799,640,1,1,0,0
1,6,2015-01-03,6606,478,1,0,0,0
1,1,2015-01-05,6312,492,1,0,0,0
1,2,2015-01-06,4451,506,1,0,c,0
1,3,2015-01-07,5374,471,1,1,0,0
1,4,2015-01-08,6677,810,1,0,0,0
1,5,2015-01-09,6231,530,1,0,0,0
1,6,2015-01-10,7870,761,1,0,0,0
1,1,2015-01-12,5550,408,1,1,0,0
1,2,2015-01-13,6403,520,1,0,0,0
1,3,2015-01-14,5798,481,1,0,0,0
1,4,2015-01-15,5385,443,1,0,0,0
1,5,2015-01-16,4310,482,1,0,0,0
1,6,2015-01-17,5542,461,1,0,0,0
1,1,2015-01-19,7218,569,1,0,0,1
1,2,2015-01-20,4390,421,1,0,0,0
1,3,2015-01-21,9167,677,1,1,0,0
1,4,2015-01-22,4601,395,1,0,0,0
1,5,2015-01-23,5446,587,1,0,0,0
1,6,2015-01-24,5007,390,1,0,0,0
1,1,2015-01-26,5450,469,1,0,b,0
1,2,2015-01-27,4990,470,1,0,0,0
1,3,2015-01-28,4456,453,1,0,0,0
1,4,2015-01-29,5290,634,1,0,0,0
1,5,2015-01-30,4315,385,1,0,0,0
1,6,2015-01-31,6553,703,1,0,0,1
1,1,2015-02-02,4928,486,1,1,0,0
1,2,2015-02-03,5723,676,1,0,0,0
1,3,2015-02-04,5752,443,1,0,0,1
1,4,2015-02-05,7099,722,1,0,0,0
1,5,2015-02-06,4828,453,1,0,b,0
1,6,2015-02-07,5226,571,1,0,0,0
1,1,2015-02-09,4232,353,1,0,0,0
1,2,2015-02-10,4138,378,1,1,c,0
1,3,2015-02-11,4978,382,1,0,0,0
1,4,2015-02-12,5052,401,1,0,0,0
1,5,2015-02-13,4200,463,1,1,0,0
1,6,2015-02-14,4814,425,1,0,0,0
1,1,2015-02-16,6306,551,1,0,0,1
1,2,2015-02-17,6680,687,1,1,0,0
1,3,2015-02-18,5046,569,1,0,0,0
1,4,2015-02-19,5697,435,1,0,0,0
1,5,2015-02-20,4919,527,1,0,0,0
1,6,2015-02-21,7300,620,1,1,0,0
1,1,2015-02-23,6016,595,1,0,0,0
1,2,2015-02-24,5457,405,1,1,0,0
1,3,2015-02-25,4748,531,1,0,0,0
1,4,2015-02-26,6757,748,1,0,0,0
1,5,2015-02-27,6070,548,1,1,0,0
1,6,2015-02-28,5463,665,1,0,0,0
1,1,2015-03-02,6102,680,1,0,0,0
1,2,2015-03-03,6998,722,1,1,0,0
1,3,2015-03-04,5564,537,1,1,0,0
1,4,2015-03-05,6860,602,1,0,0,0
1,5,2015-03-06,5015,617,1,0,0,1
1,6,2015-03-07,5850,715,1,0,0,0
1,1,2015-03-09,4777,497,1,0,0,0
1,2,2015-03-10,6337,655,1,0,0,0
1,3,2015-03-11,7267,590,1,1,0,1
1,4,2015-03-12,4857,573,1,0,0,0
1,5,2015-03-13,4833,371,1,0,0,0
1,6,2015-03-14,5377,389,1,0,0,0
1,1,2015-03-16,6427,593,1,0,0,0
1,2,2015-03-17,6911,535,1,0,0,0
1,3,2015-03-18,6098,657,1,0,0,1
1,4,2015-03-19,5746,473,1,0,0,0
1,5,2015-03-20,7784,774,1,1,0,0
1,6,2015-03-21,6974,716,1,0,0,1
1,1,2015-03-23,7980,752,1,0,0,0
1,2,2015-03-24,6363,513,1,1,0,0
1,3,2015-03-25,6682,586,1,0,0,0
1,4,2015-03-26,6547,758,1,0,0,0
1,5,2015-03-27,6851,493,1,0,0,1
1,6,2015-03-28,8073,936,1,1,0,0
1,1,2015-03-30,9390,688,1,1,0,0
1,2,2015-03-31,5909,585,1,0,0,0
1,3,2015-04-01,7402,688,1,1,0,0
1,4,2015-04-02,4640,358,1,1,0,0
1,5,2015-04-03,7684,755,1,0,0,0
1,6,2015-04-04,6831,627,1,0,0,0
1,1,2015-04-06,5333,415,1,0,0,0
1,2,2015-04-07,6632,761,1,0,0,0
1,3,2015-04-08,5908,720,1,0,0,0
1,4,2015-04-09,6417,564,1,0,0,0
1,5,2015-04-10,6546,752,1,0,0,0
1,6,2015-04-11,6647,588,1,0,0,0
1,1,2015-04-13,5584,478,1,0,0,0
1,2,2015-04-14,4986,413,1,0,0,1
1,3,2015-04-15,4147,456,1,0,0,0
1,4,2015-04-16,5477,412,1,1,0,1
1,5,2015-04-17,6143,495,1,0,0,0
1,6,2015-04-18,8622,827,1,0,0,0
1,1,2015-04-20,7919,749,1,0,0,0
1,2,2015-04-21,6344,485,1,0,0,1
1,3,2015-04-22,7494,788,1,0,0,0
1,4,2015-04-23,6992,702,1,0,0,0
1,5,2015-04-24,4955,357,1,1,0,1
1,6,2015-04-25,8544,665,1,0,0,0
1,1,2015-04-27,4962,517,1,0,0,0
1,2,2015-04-28,3577,389,1,0,c,0
1,3,2015-04-29,6077,553,1,1,0,0
1,4,2015-04-30,4274,334,1,0,0,1
1,5,2015-05-01,8981,700,1,0,0,0
1,6,2015-05-02,7853,604,1,1,0,0
1,1,2015-05-04,6359,656,1,0,0,0
1,2,2015-05-05,6093,588,1,1,b,1
1,3,2015-05-06,6337,498,1,1,0,1
1,4,2015-05-07,7780,621,1,0,a,0
1,5,2015-05-08,9150,1069,1,1,0,0
1,6,2015-05-09,5623,659,1,0,0,0
1,1,2015-05-11,6090,517,1,1,0,1
1,2,2015-05-12,8131,647,1,1,0,0
1,3,2015-05-13,6657,588,1,0,0,0
1,4,2015-05-14,7260,585,1,1,0,0
1,5,2015-05-15,7652,847,1,0,0,1
1,6,2015-05-16,6269,452,1,0,0,0
1,1,2015-05-18,7293,835,1,0,0,0
1,2,2015-05-19,6504,576,1,1,0,0
1,3,2015-05-20,6322,622,1,1,c,0
1,4,2015-05-21,7062,615,1,0,0,1
1,5,2015-05-22,7949,678,1,0,0,0
1,6,2015-05-23,8516,924,1,0,0,0
1,1,2015-05-25,6674,588,1,0,0,0
1,2,2015-05-26,4524,493,1,0,b,0
1,3,2015-05-27,2602,224,1,0,0,0
1,4,2015-05-28,7152,719,1,0,0,0
1,5,2015-05-29,6554,550,1,0,0,0
1,6,2015-05-30,8432,805,1,1,0,0
1,1,2015-06-01,4713,493,1,1,b,1
1,2,2015-06-02,5378,550,1,1,0,0
1,3,2015-06-03,6388,478,1,0,0,1
1,4,2015-06-04,4409,326,1,0,0,0
1,5,2015-06-05,7801,799,1,0,0,0
1,6,2015-06-06,7792,645,1,0,0,0
1,1,2015-06-08,7577,786,1,0,0,1
1,2,2015-06-09,6689,540,1,1,0,0
1,3,2015-06-10,6229,619,1,0,0,0
1,4,2015-06-11,7353,852,1,1,0,0
1,5,2015-06-12,7314,839,1,0,0,0
1,6,2015-06-13,9476,689,1,1,0,0
1,1,2015-06-15,6519,577,1,0,0,1
1,2,2015-06-16,5869,593,1,0,0,0
1,3,2015-06-17,6655,624,1,1,0,0
1,4,2015-06-18,7751,778,1,0,0,0
1,5,2015-06-19,6951,574,1,0,0,0
1,6,2015-06-20,7261,597,1,0,0,0
1,1,2015-06-22,5190,471,1,0,0,0
1,2,2015-06-23,8583,655,1,0,0,0
1,3,2015-06-24,5655,653,1,1,0,0
1,4,2015-06-25,6525,579,1,0,0,0
1,5,2015-06-26,6144,744,1,1,0,0
1,6,2015-06-27,8138,607,1,0,0,0
1,1,2015-06-29,4594,450,1,0,0,0
1,2,2015-06-30,6805,670,1,0,0,0
1,3,2015-07-01,6732,517,1,0,a,0
1,4,2015-07-02,6329,642,1,0,0,0
1,5,2015-07-03,6915,697,1,0,0,0
1,6,2015-07-04,5788,643,1,0,0,0
1,1,2015-07-06,6827,786,1,1,0,1
1,2,2015-07-07,7692,715,1,0,0,0
1,3,2015-07-08,7580,612,1,0,0,0
1,4,2015-07-09,7062,814,1,1,0,0
1,5,2015-07-10,4394,364,1,0,0,0
1,6,2015-07-11,6533,751,1,1,0,0
1,1,2015-07-13,6581,545,1,1,0,0
1,2,2015-07-14,6216,470,1,0,0,0
1,3,2015-07-15,7083,714,1,0,0,0
1,4,2015-07-16,7235,536,1,0,0,0
1,5,2015-07-17,5602,464,1,0,0,0
1,6,2015-07-18,8649,675,1,0,0,0
1,1,2015-07-20,4413,547,1,0,0,0
1,2,2015-07-21,4363,329,1,0,0,0
1,3,2015-07-22,8094,800,1,1,0,0
1,4,2015-07-23,5024,401,1,0,b,1
1,5,2015-07-24,4799,450,1,0,0,0
1,6,2015-07-25,7505,703,1,1,0,0
1,1,2015-07-27,7818,869,1,1,0,0
1,2,2015-07-28,6433,577,1,0,a,0
1,3,2015-07-29,7371,692,1,1,0,1
1,4,2015-07-30,6176,594,1,1,0,0
1,5,2015-07-31,6192,475,1,0,0,0
2,2,2013-01-01,6106,535,1,1,0,1
2,3,2013-01-02,4579,552,1,0,0,0
2,4,2013-01-03,2681,268,1,1,a,0
2,5,2013-01-04,6958,510,1,0,0,0
2,6,2013-01-05,4977,595,1,0,0,0
2,1,2013-01-07,5925,436,1,0,0,1
2,2,2013-01-08,7203,687,1,1,0,0
2,3,2013-01-09,4585,329,1,0,0,1
2,4,2013-01-10,4634,557,1,1,0,0
2,5,2013-01-11,5559,640,1,0,0,0
2,6,2013-01-12,7545,577,1,0,0,0
2,1,2013-01-14,6680,539,1,0,0,0
2,2,2013-01-15,5167,563,1,0,0,0
2,3,2013-01-16,5314,519,1,0,0,0
2,4,2013-01-17,4850,402,1,0,0,0
2,5,2013-01-18,7689,651,1,0,0,1
2,6,2013-01-19,6516,614,1,0,0,1
2,1,2013-01-21,7876,802,1,1,0,0
2,2,2013-01-22,5159,545,1,0,0,0
2,3,2013-01-23,5770,617,1,0,0,0
2,4,2013-01-24,5383,441,1,1,0,0
2,5,2013-01-25,5561,606,1,0,0,0
2,6,2013-01-26,6603,789,1,0,0,0
2,1,2013-01-28,5181,493,1,0,0,0
2,2,2013-01-29,4679,533,1,0,0,1
2,3,2013-01-30,4981,405,1,0,0,1
2,4,2013-01-31,4081,372,1,0,0,0
2,5,2013-02-01,7492,636,1,1,0,0
2,6,2013-02-02,5266,585,1,0,0,0
2,1,2013-02-04,4981,469,1,1,0,0
2,2,2013-02-05,5138,416,1,0,0,1
2,3,2013-02-06,5863,724,1,0,0,0
2,4,2013-02-07,5165,529,1,0,0,0
2,5,2013-02-08,7416,605,1,1,0,0
2,6,2013-02-09,5259,597,1,0,0,0
2,1,2013-02-11,6320,716,1,0,0,1
2,2,2013-02-12,5750,567,1,1,0,1
2,3,2013-02-13,3509,335,1,0,c,0
2,4,2013-02-14,6048,476,1,1,0,0
2,5,2013-02-15,6215,599,1,0,0,0
2,6,2013-02-16,5218,473,1,1,0,0
2,1,2013-02-18,5992,480,1,0,0,0
2,2,2013-02-19,6852,509,1,1,0,0
2,3,2013-02-20,4845,370,1,0,0,0
2,4,2013-02-21,5691,521,1,1,0,0
2,5,2013-02-22,6284,488,1,1,0,0
2,6,2013-02-23,6643,748,1,0,0,0
2,1,2013-02-25,6194,620,1,0,0,0
2,2,2013-02-26,5167,403,1,0,0,0
2,3,2013-02-27,4753,476,1,0,0,0
2,4,2013-02-28,5437,413,1,0,0,0
2,5,2013-03-01,7461,618,1,1,0,0
2,6,2013-03-02,7600,700,1,1,0,0
2,1,2013-03-04,5935,455,1,0,0,0
2,2,2013-03-05,8655,803,1,0,0,0
2,3,2013-03-06,6202,718,1,0,0,0
2,4,2013-03-07,6988,565,1,0,0,0
2,5,2013-03-08,6634,800,1,1,0,0
2,6,2013-03-09,5593,409,1,0,0,0
2,1,2013-03-11,5802,656,1,1,0,0
2,2,2013-03-12,4967,493,1,1,0,0
2,3,2013-03-13,4518,409,1,0,0,0
2,4,2013-03-14,5843,487,1,0,0,0
2,5,2013-03-15,6159,484,1,0,0,0
2,6,2013-03-16,5881,616,1,1,0,0
2,1,2013-03-18,3557,307,1,0,0,0
2,2,2013-03-19,5487,594,1,0,0,0
2,3,2013-03-20,5750,426,1,0,0,1
2,4,2013-03-21,6390,603,1,0,0,0
2,5,2013-03-22,7245,706,1,1,0,0
2,6,2013-03-23,8208,816,1,0,0,1
2,1,2013-03-25,5607,425,1,0,0,0
2,2,2013-03-26,5675,586,1,0,b,0
2,3,2013-03-27,3939,298,1,0,0,0
2,4,2013-03-28,7144,818,1,1,0,0
2,5,2013-03-29,6881,493,1,1,0,1
2,6,2013-03-30,6343,757,1,0,0,0
2,1,2013-04-01,5419,390,1,1,0,0
2,2,2013-04-02,5668,462,1,0,0,0
2,3,2013-04-03,7175,549,1,0,0,0
2,4,2013-04-04,6133,493,1,0,0,0
2,5,2013-04-05,5575,601,1,1,0,0
2,6,2013-04-06,7821,709,1,1,0,0
2,1,2013-04-08,6574,615,1,0,0,0
2,2,2013-04-09,7569,634,1,0,0,0
2,3,2013-04-10,5892,566,1,0,0,1
2,4,2013-04-11,7249,552,1,0,0,0
2,5,2013-04-12,8648,666,1,1,0,0
2,6,2013-04-13,8871,753,1,0,0,0
2,1,2013-04-15,6153,493,1,0,0,0
2,2,2013-04-16,6450,536,1,0,0,0
2,3,2013-04-17,7525,620,1,0,0,0
2,4,2013-04-18,6318,554,1,0,0,0
2,5,2013-04-19,6734,536,1,0,0,0
2,6,2013-04-20,4055,365,1,0,0,0
2,1,2013-04-22,5710,677,1,0,0,0
2,2,2013-04-23,5395,585,1,0,0,0
2,3,2013-04-24,5852,623,1,0,0,0
2,4,2013-04-25,5633,649,1,0,0,0
2,5,2013-04-26,7731,818,1,0,0,0
2,6,2013-04-27,7375,751,1,0,0,1
2,1,2013-04-29,6987,804,1,0,0,0
2,2,2013-04-30,6141,621,1,1,0,0
2,3,2013-05-01,6366,746,1,0,0,0
2,4,2013-05-02,7639,835,1,0,0,0
2,5,2013-05-03,7118,672,1,0,0,0
2,6,2013-05-04,7642,761,1,0,0,0
2,1,2013-05-06,6758,813,1,0,b,0
2,2,2013-05-07,5463,462,1,0,0,0
2,3,2013-05-08,8616,934,1,1,0,0
2,4,2013-05-09,5997,447,1,1,0,0
2,5,2013-05-10,3536,331,1,0,0,0
2,6,2013-05-11,8981,689,1,1,0,1
2,1,2013-05-13,5056,435,1,0,0,0
2,2,2013-05-14,4194,352,1,0,0,0
2,3,2013-05-15,8079,810,1,1,0,1
2,4,2013-05-16,7703,767,1,0,0,0
2,5,2013-05-17,6516,497,1,0,0,0
2,6,2013-05-18,8357,707,1,1,0,0
2,1,2013-05-20,9586,965,1,1,0,1
2,2,2013-05-21,6973,566,1,0,0,0
2,3,2013-05-22,6148,739,1,0,0,0
2,4,2013-05-23,9216,794,1,0,0,0
2,5,2013-05-24,9086,657,1,1,0,0
2,6,2013-05-25,5442,453,1,0,0,0
2,1,2013-05-27,6870,614,1,0,0,0
2,2,2013-05-28,5713,671,1,0,0,0
2,3,2013-05-29,6811,705,1,0,0,0
2,4,2013-05-30,6373,639,1,0,0,0
2,5,2013-05-31,6458,477,1,0,b,0
2,6,2013-06-01,6611,477,1,1,0,0
2,1,2013-06-03,6329,580,1,0,0,0
2,2,2013-06-04,5692,620,1,0,0,1
2,3,2013-06-05,6882,600,1,0,0,1
2,4,2013-06-06,6410,469,1,1,b,0
2,5,2013-06-07,9651,824,1,1,0,0
2,6,2013-06-08,8513,639,1,0,0,0
2,1,2013-06-10,5142,389,1,1,0,0
2,2,2013-06-11,7587,626,1,0,0,0
2,3,2013-06-12,6993,775,1,1,0,0
2,4,2013-06-13,7291,811,1,1,0,1
2,5,2013-06-14,5662,510,1,1,0,0
2,6,2013-06-15,8145,618,1,1,0,0
2,1,2013-06-17,7037,614,1,0,c,0
2,2,2013-06-18,8199,689,1,1,0,0
2,3,2013-06-19,5914,599,1,0,0,1
2,4,2013-06-20,5548,609,1,1,0,0
2,5,2013-06-21,7795,666,1,0,0,0
2,6,2013-06-22,7280,789,1,1,0,0
2,1,2013-06-24,6015,740,1,0,0,0
2,2,2013-06-25,8070,781,1,1,0,0
2,3,2013-06-26,6266,500,1,0,0,0
2,4,2013-06-27,6174,617,1,0,0,0
2,5,2013-06-28,6813,738,1,0,0,0
2,6,2013-06-29,5102,519,1,0,0,1
2,1,2013-07-01,5301,382,1,0,0,0
2,2,2013-07-02,5827,425,1,0,0,0
2,3,2013-07-03,6982,673,1,1,0,0
2,4,2013-07-04,5839,648,1,0,0,0
2,5,2013-07-05,4188,364,1,0,0,1
2,6,2013-07-06,5697,466,1,0,0,0
2,1,2013-07-08,8162,671,1,0,0,1
2,2,2013-07-09,5277,401,1,0,c,0
2,3,2013-07-10,3871,314,1,0,0,0
2,4,2013-07-11,7885,649,1,0,0,0
2,5,2013-07-12,6171,712,1,0,0,0
2,6,2013-07-13,6835,816,1,1,0,0
2,1,2013-07-15,5669,514,1,0,0,0
2,2,2013-07-16,6103,496,1,0,0,0
2,3,2013-07-17,4570,540,1,0,0,1
2,4,2013-07-18,3929,472,1,0,0,1
2,5,2013-07-19,5774,471,1,0,0,0
2,6,2013-07-20,8329,982,1,0,0,0
2,1,2013-07-22,6561,563,1,1,b,0
2,2,2013-07-23,5504,519,1,0,b,1
2,3,2013-07-24,6268,470,1,0,0,0
2,4,2013-07-25,2800,289,1,0,0,0
2,5,2013-07-26,7000,721,1,0,0,0
2,6,2013-07-27,7734,910,1,1,0,0
2,1,2013-07-29,6127,641,1,1,0,0
2,2,2013-07-30,6913,513,1,0,0,0
2,3,2013-07-31,4459,521,1,1,0,0
2,4,2013-08-01,9320,751,1,1,0,0
2,5,2013-08-02,5921,528,1,0,0,0
2,6,2013-08-03,6909,594,1,0,0,0
2,1,2013-08-05,8551,770,1,1,0,0
2,2,2013-08-06,5496,533,1,0,0,0
2,3,2013-08-07,6668,611,1,0,0,0
2,4,2013-08-08,5575,596,1,0,0,0
2,5,2013-08-09,7299,613,1,0,0,1
2,6,2013-08-10,8255,934,1,0,0,0
2,1,2013-08-12,6537,531,1,0,0,0
2,2,2013-08-13,7284,769,1,0,0,0
2,3,2013-08-14,5798,574,1,0,0,0
2,4,2013-08-15,6563,541,1,0,0,0
2,5,2013-08-16,4653,560,1,1,0,1
2,6,2013-08-17,4399,480,1,0,0,0
2,1,2013-08-19,6184,579,1,0,0,0
2,2,2013-08-20,7464,641,1,0,0,0
2,3,2013-08-21,8046,695,1,1,0,1
2,4,2013-08-22,4571,519,1,0,0,0
2,5,2013-08-23,6240,618,1,0,0,0
2,6,2013-08-24,5690,613,1,0,0,1
2,1,2013-08-26,5400,529,1,0,0,0
2,2,2013-08-27,5475,651,1,0,0,0
2,3,2013-08-28,6919,546,1,0,0,0
2,4,2013-08-29,4971,594,1,0,0,0
2,5,2013-08-30,6630,545,1,0,b,0
2,6,2013-08-31,6336,512,1,0,0,0
2,1,2013-09-02,4406,367,1,0,0,0
2,2,2013-09-03,6854,710,1,0,0,0
2,3,2013-09-04,8074,605,1,0,0,0
2,4,2013-09-05,4157,457,1,0,0,0
2,5,2013-09-06,6589,611,1,0,0,0
2,6,2013-09-07,7123,562,1,1,0,0
2,1,2013-09-09,6869,579,1,0,0,1
2,2,2013-09-10,8340,1016,1,0,0,0
2,3,2013-09-11,3477,356,1,0,0,0
2,4,2013-09-12,5854,678,1,0,0,0
2,5,2013-09-13,8082,748,1,1,0,0
2,6,2013-09-14,8603,1017,1,1,0,0
2,1,2013-09-16,7419,776,1,1,c,1
2,2,2013-09-17,6960,802,1,0,0,0
2,3,2013-09-18,7237,720,1,0,0,0
2,4,2013-09-19,7684,590,1,0,0,0
2,5,2013-09-20,7824,605,1,0,0,1
2,6,2013-09-21,6974,846,1,0,0,1
2,1,2013-09-23,7488,696,1,0,0,0
2,2,2013-09-24,7392,748,1,1,0,0
2,3,2013-09-25,6997,688,1,0,0,0
2,4,2013-09-26,7888,820,1,0,0,0
2,5,2013-09-27,7827,950,1,0,0,0
2,6,2013-09-28,4847,572,1,0,0,0
2,1,2013-09-30,3889,369,1,0,0,0
2,2,2013-10-01,4912,570,1,0,0,0
2,3,2013-10-02,6693,807,1,0,0,0
2,4,2013-10-03,5527,440,1,0,0,0
2,5,2013-10-04,6948,763,1,0,0,0
2,6,2013-10-05,10014,1005,1,1,0,0
2,1,2013-10-07,6975,854,1,0,0,0
2,2,2013-10-08,7486,810,1,0,0,0
2,3,2013-10-09,7782,645,1,0,0,1
2,4,2013-10-10,6947,593,1,0,0,0
2,5,2013-10-11,8402,1007,1,0,0,0
2,6,2013-10-12,5453,396,1,0,0,0
2,1,2013-10-14,8834,719,1,1,0,0
2,2,2013-10-15,7831,711,1,1,0,0
2,3,2013-10-16,5766,613,1,0,0,0
2,4,2013-10-17,6287,588,1,1,0,0
2,5,2013-10-18,8148,834,1,0,0,0
2,6,2013-10-19,6999,523,1,0,0,0
2,1,2013-10-21,7933,880,1,1,0,0
2,2,2013-10-22,5111,559,1,0,0,0
2,3,2013-10-23,7660,887,1,0,0,1
2,4,2013-10-24,6977,759,1,0,0,1
2,5,2013-10-25,6409,495,1,1,0,0
2,6,2013-10-26,8826,749,1,0,0,0
2,1,2013-10-28,7612,688,1,1,a,0
2,2,2013-10-29,9828,1050,1,1,0,0
2,3,2013-10-30,6759,723,1,1,0,0
2,4,2013-10-31,4780,564,1,0,0,0
2,5,2013-11-01,7092,519,1,0,0,0
2,6,2013-11-02,9106,945,1,0,0,0
2,1,2013-11-04,7694,777,1,1,0,0
2,2,2013-11-05,5714,426,1,0,0,0
2,3,2013-11-06,6642,734,1,0,0,0
2,4,2013-11-07,10126,1074,1,1,0,0
2,5,2013-11-08,6820,489,1,1,0,0
2,6,2013-11-09,5604,441,1,0,0,0
2,1,2013-11-11,7955,765,1,1,0,1
2,2,2013-11-12,7322,592,1,0,0,0
2,3,2013-11-13,5647,518,1,0,0,0
2,4,2013-11-14,9525,865,1,1,0,0
2,5,2013-11-15,6993,852,1,1,0,0
2,6,2013-11-16,8852,687,1,0,0,0
2,1,2013-11-18,6653,745,1,0,0,0
2,2,2013-11-19,3697,409,1,0,b,0
2,3,2013-11-20,5960,651,1,0,0,0
2,4,2013-11-21,7084,667,1,0,0,0
2,5,2013-11-22,7836,627,1,0,0,0
2,6,2013-11-23,8498,937,1,1,0,0
2,1,2013-11-25,7172,625,1,0,0,1
2,2,2013-11-26,6022,493,1,0,0,1
2,3,2013-11-27,7650,692,1,1,0,0
2,4,2013-11-28,7879,928,1,0,0,0
2,5,2013-11-29,10145,941,1,1,0,0
2,6,2013-11-30,7504,843,1,0,0,0
2,1,2013-12-02,9448,962,1,0,0,0
2,2,2013-12-03,8410,1029,1,1,0,0
2,3,2013-12-04,6527,531,1,0,0,0
2,4,2013-12-05,8684,1081,1,0,0,0
2,5,2013-12-06,8296,1018,1,0,0,0
2,6,2013-12-07,9518,1153,1,0,0,0
2,1,2013-12-09,10717,1243,1,1,0,0
2,2,2013-12-10,8348,701,1,0,0,0
2,3,2013-12-11,6606,670,1,0,a,0
2,4,2013-12-12,8842,847,1,0,0,0
2,5,2013-12-13,8134,604,1,0,0,0
2,6,2013-12-14,8858,690,1,1,0,0
2,1,2013-12-16,8951,1078,1,0,0,0
2,2,2013-12-17,10037,836,1,1,0,0
2,3,2013-12-18,6807,554,1,0,a,0
2,4,2013-12-19,6966,700,1,0,0,1
2,5,2013-12-20,9320,1004,1,0,0,0
2,6,2013-12-21,9640,1004,1,0,0,0
2,1,2013-12-23,11452,841,1,1,0,0
2,2,2013-12-24,12173,944,1,1,0,0
2,3,2013-12-25,9195,667,1,1,0,1
2,4,2013-12-26,6671,824,1,0,0,1
2,5,2013-12-27,8143,668,1,0,0,0
2,6,2013-12-28,11218,1088,1,1,0,0
2,1,2013-12-30,7640,852,1,0,c,0
2,2,2013-12-31,9872,724,1,0,0,1
2,3,2014-01-01,5302,511,1,0,0,0
2,4,2014-01-02,6555,504,1,0,0,0
2,5,2014-01-03,5562,486,1,0,0,0
2,6,2014-01-04,5803,615,1,1,0,0
2,1,2014-01-06,5134,476,1,0,0,0
2,2,2014-01-07,2858,267,1,0,c,0
2,3,2014-01-08,5979,631,1,0,0,0
2,4,2014-01-09,6766,674,1,0,0,0
2,5,2014-01-10,5174,622,1,0,0,0
2,6,2014-01-11,7388,745,1,0,0,0
2,1,2014-01-13,4581,418,1,0,0,0
2,2,2014-01-14,5902,435,1,1,0,0
2,3,2014-01-15,5506,460,1,0,0,0
2,4,2014-01-16,5953,538,1,0,0,0
2,5,2014-01-17,6221,606,1,0,0,0
2,6,2014-01-18,6706,567,1,0,0,1
2,1,2014-01-20,5298,612,1,0,0,0
2,2,2014-01-21,2812,239,1,0,0,0
2,3,2014-01-22,7698,927,1,0,0,0
2,4,2014-01-23,6974,791,1,1,0,1
2,5,2014-01-24,6552,690,1,0,0,0
2,6,2014-01-25,6175,740,1,0,0,0
2,1,2014-01-27,6049,726,1,1,0,0
2,2,2014-01-28,4136,450,1,0,0,0
2,3,2014-01-29,5498,632,1,0,0,0
2,4,2014-01-30,3986,417,1,0,a,1
2,5,2014-01-31,5993,428,1,1,0,0
2,6,2014-02-01,7082,884,1,1,0,1
2,1,2014-02-03,6139,487,1,0,0,0
2,2,2014-02-04,6179,463,1,0,0,0
2,3,2014-02-05,6499,753,1,0,0,0
2,4,2014-02-06,4930,383,1,1,0,0
2,5,2014-02-07,3391,243,1,0,a,1
2,6,2014-02-08,6313,697,1,0,0,0
2,1,2014-02-10,6504,546,1,0,0,0
2,2,2014-02-11,5622,451,1,0,0,0
2,3,2014-02-12,4585,358,1,0,0,0
2,4,2014-02-13,5076,626,1,0,0,0
